AMC Name,AMC Launch Date,Mutual Fund Name,AUM,Type,Scheme Launch Date,Expense Ratio,Investment Type,NAV,Minimum Investment,Minimum SIP Amount,Total Return,1m_return,1y_return,2y_return,3y_return,4y_return,5y_return,10y_return,Exit Load Per,Exit Load Days
SBI,1987-06-29,SBI Floating Rate Debt Fund Direct   Growth,1224.0588,Debt,2020-10-27,0.26,Floater,11.5036,5000,500,14.83,0.6927393897,6.7094136233,10.866521844074,0.0,0.0,0.0,0.0,0.1,3
ICICI_PRUDENTIAL,1993-10-12,ICICI Prudential Quant Fund Direct   Growth,59.1534825,Equity,2020-12-11,0.59,Sectoral / Thematic,16.42,1000,100,64.7,5.3742802303,20.3067932798,24.395770392749,0.0,0.0,0.0,0.0,1.0,90
BIRLA_SUN_LIFE,1994-12-23,Aditya Birla Sun Life ESG Fund Direct   Growth,791.7262,Equity,2020-12-24,0.93,Sectoral / Thematic,13.63,500,500,37.1,4.7364400306,15.9898477157,15.891800507185,0.0,0.0,0.0,0.0,1.0,30
UNION_KBC,2009-12-30,Union Hybrid Equity Fund Direct   Growth,548.857,Hybrid,2020-12-18,1.35,Aggressive Hybrid,14.17,1000,1000,43.3,4.8280907096,18.1368507832,20.117351215423,0.0,0.0,0.0,0.0,1.0,15
TRUST,2019-10-07,TRUSTMF Banking & PSU Debt Fund Direct   Growth,334.65491123,Debt,2021-02-01,0.21,Banking and PSU,1118.1067,1000,1000,11.5689,0.5415618241,6.4295855988,8.84246164136,0.0,0.0,0.0,0.0,0.0,0
SBI,1987-06-29,SBI Retirement Benefit Fund   Aggressive Hybrid Plan Direct   Growth,1040.8192,Solution Oriented,2021-02-10,1.13,Retirement,15.2551,5000,500,53.021,3.7212518047,20.4918226415,34.349154506663,0.0,0.0,0.0,0.0,0.0,0
SBI,1987-06-29,SBI Retirement Benefit Fund   Conservative Hybrid Plan Direct   Growth,231.123,Solution Oriented,2021-02-10,1.14,Retirement,13.0767,5000,500,31.1,2.2309905723,14.5768696306,21.567863799482,0.0,0.0,0.0,0.0,0.0,0
MAHINDRA,2016-02-04,Mahindra Manulife Short Duration Fund Direct   Growth,45.8412,Debt,2021-02-23,0.29,Short Duration,11.3367,1000,500,13.328,0.5447415583,7.0414553286,10.366857220766,0.0,0.0,0.0,0.0,0.0,0
IDFC,1999-12-20,Bandhan Floating Rate Fund Direct   Growth,207.1666,Debt,2021-02-18,0.34,Floater,11.2693,1000,100,12.578,0.6023019731,6.7717521197,10.419302633514,0.0,0.0,0.0,0.0,0.0,0
Edelweiss,2008-04-30,Edelweiss NIFTY PSU Bond Plus SDL Apr 2026 50:50 Index Fund Direct   Growth,10229.4975,Other,2021-03-18,0.2,Index,11.3438,5000,500,13.37,0.5079922338,6.8530334876,9.457972077934,0.0,0.0,0.0,0.0,0.1,30
MIRAE_ASSET,2019-04-26,Mirae Asset Ultra Short Duration Fund Direct   Growth,368.64626467,Debt,2020-10-08,0.28,Ultra Short Duration,1144.9224,5000,1000,14.34314,0.5984537438,6.817804322,10.995763075886,0.0,0.0,0.0,0.0,0.0,0
BIRLA_SUN_LIFE,1994-12-23,Aditya Birla Sun Life Multi Cap Fund Direct   Growth,4110.6213,Equity,2021-05-07,0.58,Multi Cap,14.56,500,500,46.1,5.563583815,22.3618090452,28.496042216358,0.0,0.0,0.0,0.0,1.0,90
SBI,1987-06-29,SBI Nifty Next 50 Index Fund Direct   Growth,496.5022,Other,2021-05-19,0.34,Index,12.1571,5000,500,21.943,3.691263754,12.7640096172,14.555326964086,0.0,0.0,0.0,0.0,0.25,30
Invesco,2006-07-24,Invesco India Medium Duration Fund Direct   Growth,243.7092,Debt,2021-07-17,0.4,Medium Duration,1095.7816,1000,1000,9.62399,0.4681008893,7.024681559,9.468194865068,0.0,0.0,0.0,0.0,0.0,0
KOTAK_MAHINDRA,1994-08-05,Kotak Global Innovation FoF Direct   Growth,1174.8988,Other,2021-07-07,0.35,FoF Overseas/Domestic,8.3552,100,100,-15.434,5.5136187256,22.272346086,0.0,0.0,0.0,0.0,0.0,1.0,365
MIRAE_ASSET,2019-04-26,Mirae Asset Money Market Fund Direct   Growth,90.03463925,Debt,2021-08-11,0.29,Money Market,1105.7765,5000,1000,10.44194,0.5910302321,6.5306665766,0.0,0.0,0.0,0.0,0.0,0.0,0
MIRAE_ASSET,2019-04-26,Mirae Asset S&P 500 Top 50 ETF FoF Direct   Growth,437.89584031,Other,2021-09-22,0.08,FoF Overseas/Domestic,11.767,5000,5000,17.17,4.2716027409,21.8363314963,0.0,0.0,0.0,0.0,0.0,0.5,90
ICICI_PRUDENTIAL,1993-10-12,ICICI Prudential Nifty Smallcap 250 Index Fund Direct   Growth,104.3321749,Other,2021-11-02,0.3,Index,11.5549,100,100,14.836,7.3394152397,30.1759318038,0.0,0.0,0.0,0.0,0.0,0.0,0
HDFC,1999-12-10,HDFC NIFTY Next 50 Index Fund Direct   Growth,373.1811,Other,2021-11-03,0.3,Index,10.4265,100,100,4.586,3.6613408397,12.5863887872,0.0,0.0,0.0,0.0,0.0,0.0,0
Mahindra Manulife,2016-02-04,Mahindra Manulife Small Cap Fund Direct   Growth,871.4586,Equity,2022-12-12,0.46,Small Cap,12.5333,1000,500,23.756,6.4357159444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90
IDFC,1999-12-20,Bandhan CRISIL IBX 90:10 SDL Plus Gilt September 2027 Index Fund Direct   Growth,153.3258,Other,2022-11-24,0.15,Index,10.5047,1000,100,5.276,0.6510827477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
DHFL_PRAMERICA,2010-05-13,PGIM India CRISIL IBX Gilt Index   Apr 2028 Fund Direct   Growth,31.0744,Debt,2023-02-22,0.2,Target Maturity,10.3818,5000,1000,4.14,0.3526894983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Axis,2009-09-04,Axis CRISIL IBX 50:50 Gilt Plus SDL September 2027 Index Fund Direct   Growth,32.8105,Debt,2023-02-28,0.15,Target Maturity,10.388,5000,1000,4.016,0.5111753167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HDFC,1999-12-10,HDFC Nifty SDL Oct 2026 Index Fund Direct   Growth,181.3941,Debt,2023-02-24,0.2,Target Maturity,10.3775,100,100,3.749,0.3336427991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
IDFC,1999-12-20,Bandhan US Treasury Bond 0 1 year FoF Direct   Growth,101.3758,Debt,2023-03-28,0.13,Money Market,10.168,1000,100,0.916,0.4139303483,0.0,0.0,0.0,0.0,0.0,0.0,0.1,7
ESCORTS,1996-04-15,Quant Dynamic Asset Allocation Fund Direct   Growth,146.17630015,Hybrid,2023-04-12,0.58,Dynamic Asset Allocation,11.1936,5000,1000,12.619,7.8829389788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HDFC,1999-12-10,HDFC NIFTY Midcap 150 Index Fund Direct   Growth,22.6774,Equity,2023-04-21,0.3,Mid Cap,11.9133,100,100,18.277,5.1827939777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ICICI_PRUDENTIAL,1993-10-12,ICICI Prudential Innovation Fund Direct   Growth,1912.52600941,Equity,2023-04-27,0.76,Thematic,11.55,5000,100,14.5,6.8097014925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,360
BARODABNPPARIBASMUTUALFUND_MF,2004-04-15,Baroda BNP Paribas Value Fund Direct   Growth,1550.9563,Equity,2023-06-07,0.33,Value Oriented,10.5455,5000,500,6.641,6.0967238069,0.0,0.0,0.0,0.0,0.0,0.0,1.0,365
UTI,2002-11-14,UTI NIFTY50 Equal Weight Index Fund Direct   Growth,36.1069,Equity,2023-06-07,0.9643342036553526,Large Cap,10.3809,5000,500,5.111,5.0595208348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ICICI_PRUDENTIAL,1993-10-12,ICICI Prudential S&P BSE 500 ETF FOF Direct   Growth,33.86945135,Other,2021-12-02,0.12,FoF Overseas/Domestic,11.5153,1000,100,16.229,5.6905911559,20.2203144394,0.0,0.0,0.0,0.0,0.0,1.0,360
ICICI_PRUDENTIAL,1993-10-12,ICICI Prudential Passive Multi Asset FoF Direct   Growth,1037.69540218,Other,2022-01-13,0.06,FoF Overseas/Domestic,11.6404,1000,100,17.125,3.8001719294,18.7940564937,0.0,0.0,0.0,0.0,0.0,1.0,360
BIRLA_SUN_LIFE,1994-12-23,Aditya Birla Sun Life Nifty SDL Apr 2027 Index Fund Direct   Growth,4203.9391,Other,2022-01-28,0.2,Index,10.7082,500,500,7.136,0.3879237645,7.2539793773,0.0,0.0,0.0,0.0,0.0,0.0,0
ICICI_PRUDENTIAL,1993-10-12,ICICI Prudential Strategic Metal and Energy Equity FoF Direct   Growth,94.88640856,Other,2022-02-03,0.48,FoF Overseas/Domestic,13.287,1000,100,36.418,7.3844627943,23.526748524,0.0,0.0,0.0,0.0,0.0,1.0,365
TRUST,2019-10-07,TRUSTMF Overnight Fund Direct   Growth,195.05490832,Debt,2022-01-19,0.07,Overnight,1085.3658,1000,1000,8.38636,0.5278095934,6.2274152578,0.0,0.0,0.0,0.0,0.0,0.0,0
KOTAK_MAHINDRA,1994-08-05,Kotak Manufacture in India Fund Direct   Growth,1223.8955,Equity,2022-02-22,0.52,Sectoral / Thematic,13.154,100,100,30.83,6.0382557951,23.1804914791,0.0,0.0,0.0,0.0,0.0,1.0,365
MOTILAL_OSWAL,2009-12-29,Motilal Oswal S&P BSE Low Volatility Index Fund Direct   Growth,19.5845,Other,2022-03-23,0.42,Index,12.6272,500,500,25.237,5.1863734861,21.240899938,0.0,0.0,0.0,0.0,0.0,1.0,15
Axis,2009-09-04,Axis Nifty Midcap 50 Index Fund Direct   Growth,56.934904,Other,2022-03-28,0.23,Index,12.9163,500,100,28.246,6.9028466636,32.8808852785,0.0,0.0,0.0,0.0,0.0,0.25,7
KOTAK_MAHINDRA,1994-08-05,Kotak Nifty SDL Jul 2033 Index Fund Direct   Growth,154.427,Debt,2023-02-15,0.2,Target Maturity,10.4975,100,100,5.195,0.8784127197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SBI,1987-06-29,SBI Dividend Yield Fund Direct   Growth,4468.7258,Equity,2023-03-14,0.78,Thematic-Dividend Yield,11.2938,5000,500,13.85,5.2938238721,0.0,0.0,0.0,0.0,0.0,0.0,1.0,365
HDFC,1999-12-10,HDFC S&P BSE 500 Index Fund Direct   Growth,11.9774,Equity,2023-04-21,0.3,Flexi Cap,11.315,100,100,14.415,5.6658662726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BARODABNPPARIBASMUTUALFUND_MF,2004-04-15,Baroda BNP Paribas Floater Fund Direct   Growth,69.4319,Debt,2023-04-26,0.24,Floater,10.2536,5000,500,2.359,0.9268480265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
KOTAK_MAHINDRA,1994-08-05,Kotak Nifty 200 Momentum 30 Index Fund Direct   Growth,22.5297,Equity,2023-06-15,0.4,Large Cap,10.305,100,100,3.32,3.849633129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ESCORTS,1996-04-15,Quant BFSI Fund Direct   Growth,0.0,Equity,2023-06-20,0.58,Sectoral-Banking,10.8214,5000,1000,7.785,7.3951555852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Edelweiss,2008-04-30,Edelweiss Multi Asset Allocation Fund Direct   Growth,117.7745,Hybrid,2023-06-23,0.36,Multi Asset Allocation,10.084,5000,500,0.755,0.6583679668,0.0,0.0,0.0,0.0,0.0,0.0,0.1,30
Axis,2009-09-04,Axis Nifty IT Index Fund Direct   Growth,0.0,Equity,2023-07-14,0.9643342036553526,Sectoral-Technology,10.0408,5000,1000,-0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,7
LIC,1994-04-20,LIC MF Long Term Value Fund Direct   Growth,95.7386,Equity,2018-08-20,1.67,Value,18.47,5000,500,13.410194,5.593220339,0.0,0.0,0.0,0.0,0.0,0.0,1.0,360
360 ONE,2008-03-01,360 ONE FlexiCap Fund Direct   Growth,220.1661608,Equity,2023-06-30,0.9,Flexi Cap,10.0924,1000,1000,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,365
HDFC,1999-12-10,HDFC Non Cyclical Consumer Fund Direct   Growth,0.0,Equity,2023-07-12,0.9643342036553526,Thematic-Consumption,9.89,100,100,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,365
Bajaj Finserv,2021-10-18,Bajaj Finserv Liquid Fund Direct   Growth,0.0,Debt,2023-07-05,0.35824209361516035,Liquid,1005.4204,1000,1000,0.39494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,6
PEERLESS,2009-12-04,Navi Overnight Fund Direct   Growth,0.0,Debt,2023-07-17,0.35824209361516035,Overnigth,10.0316,10,10,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SBI,1987-06-29,SBI Magnum Children's Benefit Fund   Investment Plan Direct   Growth,1024.2287,Solution Oriented,2020-09-29,0.99,Children's,29.1991,5000,500,191.453,5.4449481373,26.1455560605,50.649733283711,0.0,0.0,0.0,0.0,1.0,1095
KOTAK_MAHINDRA,1994-08-05,Kotak Nasdaq 100 FOF Direct   Growth,2560.9727,Other,2021-02-02,0.27,FoF Overseas/Domestic,12.9183,100,100,28.7,4.0908429175,31.2622389034,13.121973086287,0.0,0.0,0.0,0.0,0.0,0
ESCORTS,1996-04-15,Quant Overnight Fund Direct   Growth,74.6372,Debt,2022-12-05,0.11,Overnight,10.4427,5000,1000,4.273,0.5671022809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Sundaram,1996-02-26,Principal Small Cap Fund Direct   Growth,512.8835,Equity,2019-05-13,0.73,Small Cap,25.9052,5000,500,159.052,4.2043443282,77.311430527,149.80906460945,0.0,0.0,0.0,0.0,1.0,365
Samco MF,2021-09-14,Samco Overnight Fund Direct   Growth,36.1084,Debt,2022-10-12,0.1,Overnight,1052.4829,5000,500,5.10568,0.5244010514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BIRLA_SUN_LIFE,1994-12-23,Aditya Birla Sun Life CRISIL IBX AAA   Jun 2023 Index Fund Direct   Growth,1237.4693,Other,2022-02-22,0.1,Index,10.7212,500,500,3.43,0.600118662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SBI,1987-06-29,SBI Fixed Maturity Plan   Series 5 (92 Days) Direct   Growth,256.5252,Debt,2019-05-14,0.1,FMP,10.1929,5000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HSBC,2002-05-27,HSBC Mid Cap Fund(Ex) Direct   Growth,1082.15872034,Equity,2021-09-24,0.7,Mid Cap,9.6118,5000,500,-3.882,0.7167256952,-3.0257170818,0.0,0.0,0.0,0.0,0.0,1.0,365
ITI,2018-05-14,ITI Ultra Short Duration Fund Direct   Growth,123.1621,Debt,2021-04-18,0.1,Ultra Short Duration,1115.5981,5000,500,11.40534,0.5887046466,6.6609234651,10.477823433365,0.0,0.0,0.0,0.0,0.0,0
Axis,2009-09-04,Axis Fixed Term Plan Series 109 (111 Days) Direct   Growth,565.6931,Debt,2021-11-24,0.35824209361516035,FMP,10.1225,5000,1,1.225,0.2972504335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BOI_AXA,2008-03-31,Bank of India Bluechip Fund Direct   Growth,114.4006,Equity,2021-06-29,1.41,Large Cap,11.9,5000,1000,20.4,5.5214723926,19.8009950249,18.039215686274,0.0,0.0,0.0,0.0,1.0,365
Axis,2009-09-04,Axis Floater Fund Direct   Growth,310.1221,Debt,2021-07-11,0.15,Floater,1114.5193,5000,1000,11.43437,0.7482180796,7.3521643912,0.0,0.0,0.0,0.0,0.0,0.0,0
Tata,1995-06-30,Tata Business Cycle Fund Direct   Growth,1009.69943666,Equity,2021-08-04,0.53,Sectoral / Thematic,13.7312,5000,150,38.243,8.0690426122,32.2089820588,0.0,0.0,0.0,0.0,0.0,1.0,90
TRUST,2019-10-07,TRUSTMF Short Term Fund Direct   Growth,136.07322532,Debt,2021-08-06,0.23,Short Duration,1099.6342,1000,1000,9.94283,0.5598424963,6.7472755823,0.0,0.0,0.0,0.0,0.0,0.0,0
HDFC,1999-12-10,HDFC NIFTY50 Equal Weight Index Fund Direct   Growth,678.6619,Other,2021-08-18,0.4,Index,12.6658,100,100,28.247,5.1403133378,22.9974680631,0.0,0.0,0.0,0.0,0.0,0.0,0
CANARA_ROBECO,1987-12-19,Canara Robeco Value Fund Direct   Growth,880.0629,Equity,2021-09-03,0.68,Value,13.47,5000,1000,36.0,5.8365758755,29.8949379179,0.0,0.0,0.0,0.0,0.0,1.0,365
TRUST,2019-10-07,TRUSTMF Liquid Fund Direct   Growth,234.25741239,Debt,2021-04-08,0.1,Liquid,1117.1884,1000,1000,11.55158,0.557470823,6.6549550253,10.610132914709,0.0,0.0,0.0,0.0,0.007,6
MAHINDRA,2016-02-04,Mahindra Manulife Asia Pacific REITs FoF Direct   Growth,28.7684,Other,2021-10-20,0.43,FoF Overseas/Domestic,8.7195,5000,1000,-11.089,6.1940877874,-2.9080306637,0.0,0.0,0.0,0.0,0.0,1.0,360
Edelweiss,2008-04-30,Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Direct   Growth,3368.9668,Other,2021-10-13,0.2,Index,10.7557,5000,500,7.612,0.5522280674,7.0350809139,0.0,0.0,0.0,0.0,0.0,0.15,30
BIRLA_SUN_LIFE,1994-12-23,Aditya Birla Sun Life NASDAQ 100 FOF Direct   Growth,268.2361,Other,2021-11-01,0.34,FoF Overseas/Domestic,10.4829,100,100,4.437,3.9857020531,28.2426906689,0.0,0.0,0.0,0.0,0.0,0.0,0
ITI,2018-05-14,ITI Pharma and Healthcare Fund Direct   Growth,136.8726,Equity,2021-11-08,0.43,Sectoral / Thematic,11.3523,5000,500,10.47,5.79492238,21.9746488826,0.0,0.0,0.0,0.0,0.0,1.0,360
Edelweiss,2008-04-30,Edelweiss NIFTY Large Mid Cap 250 Index Fund Direct   Growth,53.3407,Other,2021-12-03,0.3,Index,11.678,100,100,16.932,5.3726232315,23.0125082845,0.0,0.0,0.0,0.0,0.0,0.0,0
DHFL_PRAMERICA,2010-05-13,PGIM India Global Select Real Estate Securities FoF Direct   Growth,95.2118,Other,2021-12-03,1.28,FoF Overseas/Domestic,9.13,5000,1000,-7.3,6.5517241379,0.0,0.0,0.0,0.0,0.0,0.0,0.5,90
SBI,1987-06-29,SBI CPSE Bond Plus SDL Sep 2026 50:50 Index Fund Direct   Growth,11297.8482,Other,2022-01-24,0.21,Index,10.669,5000,0,6.659,0.4738309657,6.8096015382,0.0,0.0,0.0,0.0,0.0,0.15,30
Axis,2009-09-04,Axis CRISIL IBX 70:30 CPSE Plus SDL April 2025 Index Fund Direct   Growth,585.7933,Other,2022-01-28,0.14,Index,10.6415,5000,1000,6.272,0.5925449141,6.6559614613,0.0,0.0,0.0,0.0,0.0,0.0,0
ICICI_PRUDENTIAL,1993-10-12,ICICI Prudential Silver ETF FoF Direct   Growth,387.2007141,Other,2022-02-01,0.09,FoF Overseas/Domestic,11.5291,100,100,18.694,6.9816490608,34.2160909142,0.0,0.0,0.0,0.0,0.0,1.0,15
PEERLESS,2009-12-04,Navi US Total Stock Market FoF Direct   Growth,706.624708,Other,2022-02-24,0.06,FoF Overseas/Domestic,11.5424,10,10,15.902,5.9346123262,20.5830333548,0.0,0.0,0.0,0.0,0.0,0.0,0
Axis,2009-09-04,Axis Equity ETFs FoF Direct   Growth,14.560499,Other,2022-02-24,0.11,FoF Overseas/Domestic,11.7046,5000,1000,17.789,4.6920273753,19.4614604462,0.0,0.0,0.0,0.0,0.0,1.0,15
ICICI_PRUDENTIAL,1993-10-12,ICICI Prudential Nifty Bank Index Fund Direct   Growth,197.12212309,Other,2022-03-02,0.2,Index,12.6363,1000,1000,30.747,5.4453808621,26.869857165,0.0,0.0,0.0,0.0,0.0,0.0,0
SBI,1987-06-29,SBI Multicap Fund Direct   Growth,12518.6623,Equity,2022-03-08,0.88,Multi Cap,11.8336,5000,500,18.445,4.0195665156,16.6176021739,0.0,0.0,0.0,0.0,0.0,1.0,365
Edelweiss,2008-04-30,Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund Direct   Growth,812.8845,Other,2022-03-10,0.2,Index,10.623,5000,500,6.096,0.5030076256,6.7428617422,0.0,0.0,0.0,0.0,0.0,0.1,30
Tata,1995-06-30,Tata Nifty India Digital ETF FoF Direct   Growth,37.05771458,Other,2022-04-13,0.05,FoF Overseas/Domestic,9.8382,5000,150,-1.857,4.2632529481,13.6124745323,0.0,0.0,0.0,0.0,0.0,1.0,365
UNION_KBC,2009-12-30,Union Medium Duration Fund Direct   Growth,137.7704,Debt,2020-09-14,0.63,Medium Duration,11.285,1000,1000,12.964,0.4606655639,6.4974734143,8.044723728635,0.0,0.0,0.0,0.0,1.0,15
DSP,1996-12-16,DSP Nifty SDL Plus G Sec Jun 2028 30:70 Index Fund Direct   Growth,2228.1696,Other,2022-03-21,0.15,Index,10.689,100,100,7.166,0.4678110381,7.7868522691,0.0,0.0,0.0,0.0,0.0,0.0,0
BIRLA_SUN_LIFE,1994-12-23,Aditya Birla Sun Life CRISIL IBX 60:40 SDL+AAA PSU Apr 2025 Index Fund Direct   Growth,186.3464,Other,2022-03-30,0.21,Index,10.5813,500,500,5.687,0.5604293136,6.6866539475,0.0,0.0,0.0,0.0,0.0,0.0,0
NJ,2021-04-20,NJ Overnight Fund Direct   Growth,44.521579,Debt,2022-08-01,0.05,Overnight,1062.7123,5000,1000,6.12671,0.5282800322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ICICI_PRUDENTIAL,1993-10-12,ICICI Prudential Nifty Auto Index Fund Direct   Growth,26.78026545,Other,2022-10-11,0.39,Index,12.2692,1000,1000,25.396,7.2778447929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SBI,1987-06-29,SBI CRISIL IBX Gilt Index   June 2036 Fund Direct   Growth,2047.845,Other,2022-10-04,0.28,Index,10.7914,5000,500,8.513,0.5327132243,0.0,0.0,0.0,0.0,0.0,0.0,0.15,30
IDFC,1999-12-20,Bandhan Transportation and Logistics Fund Direct   Growth,298.5079,Equity,2022-10-25,0.81,Sectoral / Thematic,12.006,1000,100,21.04,6.0544992552,0.0,0.0,0.0,0.0,0.0,0.0,1.0,365
UTI,2002-11-14,UTI S&P BSE Sensex Index Fund Direct   Growth,154.6458,Other,2022-01-31,0.2,Index,11.4663,5000,500,17.156,6.0225699315,21.8078414656,0.0,0.0,0.0,0.0,0.0,0.0,0
Invesco,2006-07-24,Invesco India Flexi Cap Fund Direct   Growth,1029.6927,Equity,2022-02-14,0.47,Flexi Cap,12.12,1000,500,21.8,5.0,24.4126659857,0.0,0.0,0.0,0.0,0.0,1.0,365
HDFC,1999-12-10,HDFC Nifty 100 Index Fund Direct   Growth,107.356,Other,2022-02-23,0.3,Index,11.2834,100,100,14.797,5.5818188507,18.004358463,0.0,0.0,0.0,0.0,0.0,0.0,0
UTI,2002-11-14,UTI S&P BSE Low Volatility Index Fund Direct   Growth,167.2167,Other,2022-03-03,0.45,Index,12.6678,5000,500,25.883,5.1785938087,21.7319408181,0.0,0.0,0.0,0.0,0.0,0.0,0
ICICI_PRUDENTIAL,1993-10-12,ICICI Prudential Nifty 200 Momentum 30 Index Fund Direct   Growth,33.20948978,Other,2022-08-05,0.34,Index,11.8113,5000,1000,18.425,4.0659765549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MOTILAL_OSWAL,2009-12-29,Motilal Oswal S&P BSE Enhanced Value Index Fund Direct   Growth,17.2684,Other,2022-08-22,0.35,Index,14.2688,500,500,41.582,9.7050140636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15
WHITEOAK_CAPITAL,2018-07-03,WhiteOak Capital Mid Cap Fund Direct   Growth,754.68750329,Equity,2022-09-07,0.58,Mid Cap,12.223,500,500,20.22,5.539460978,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30
Tata,1995-06-30,Tata Housing Opportunities Fund Direct   Growth,424.05200839,Equity,2022-09-02,0.7,Sectoral / Thematic,12.0053,5000,150,20.998,5.5451365567,0.0,0.0,0.0,0.0,0.0,0.0,1.0,365
MIRAE_ASSET,2019-04-26,Mirae Asset Global Electric & Autonomous Vehicles ETFs FoF Direct   Growth,86.33987735,Other,2022-09-07,0.2,FoF Overseas/Domestic,11.128,5000,1000,10.84,6.6897680239,0.0,0.0,0.0,0.0,0.0,0.0,1.0,365
Edelweiss,2008-04-30,Edelweiss Gold and Silver ETF FoF Direct   Growth,43.8837,Other,2022-09-14,0.26,FoF Overseas/Domestic,12.363,100,100,24.14,4.3895055499,0.0,0.0,0.0,0.0,0.0,0.0,0.1,15
UNION_KBC,2009-12-30,Union Retirement Fund Direct   Growth,81.3353,Solution Oriented,2022-09-22,0.54,Retirement,11.45,1000,1000,15.6,6.8391866913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
UTI,2002-11-14,UTI Small Cap Fund Direct   Growth,2837.6521,Equity,2020-12-22,0.59,Small Cap,18.8373,5000,500,87.596,3.9917957815,23.7824391467,35.414155267621,0.0,0.0,0.0,0.0,1.0,365
Axis,2009-09-04,Axis Special Situations Fund Direct   Growth,1371.206601,Equity,2020-12-24,0.71,Sectoral / Thematic,13.71,500,100,37.6,3.8432554635,15.1211361738,14.762301918265,0.0,0.0,0.0,0.0,1.0,360
SBI,1987-06-29,SBI Retirement Benefit Fund   Aggressive Plan Direct   Growth,1569.3403,Solution Oriented,2021-02-10,0.88,Retirement,16.1636,5000,500,62.517,4.5824860357,23.9565854105,39.872965599153,0.0,0.0,0.0,0.0,0.0,0
RELIANCE,1995-06-30,Nippon India Nifty 50 Value 20 Index Fund Direct   Growth,341.5786,Other,2021-02-19,0.2,Index,14.3782,5000,100,43.718,4.615003858,21.1123751738,28.130878616324,0.0,0.0,0.0,0.0,0.0,0
MIRAE_ASSET,2019-04-26,Mirae Asset Corporate Bond Fund Direct   Growth,62.58148114,Debt,2021-03-17,0.46,Corporate Bond,11.1935,5000,1000,11.862,0.4968151722,6.6957898552,9.33526209303,0.0,0.0,0.0,0.0,0.0,0
IDFC,1999-12-20,Bandhan CRISIL IBX Gilt June 2027 Index Fund Direct   Growth,8194.0137,Other,2021-03-23,0.16,Index,11.1928,1000,100,11.987,0.3683587868,7.1707466457,9.144867646485,0.0,0.0,0.0,0.0,0.0,0
ICICI_PRUDENTIAL,1993-10-12,ICICI Prudential Nifty 100 Low Volatility 30 ETF FOF Direct   Growth,747.21578141,Other,2021-04-12,0.11,FoF Overseas/Domestic,13.4942,1000,100,35.022,4.486782641,20.2590045958,21.492585660811,0.0,0.0,0.0,0.0,0.0,0
IDFC,1999-12-20,Bandhan US Equity FoF Direct   Growth,342.9118,Other,2021-08-20,0.65,FoF Overseas/Domestic,10.839,1000,100,7.74,3.0216102505,25.1335656214,0.0,0.0,0.0,0.0,0.0,1.0,365
MOTILAL_OSWAL,2009-12-29,Motilal Oswal 5 Year G Sec FoF Direct   Growth,13.9462,Other,2021-10-06,0.13,FoF Overseas/Domestic,10.7229,500,500,7.214,0.1550706225,6.4444069378,0.0,0.0,0.0,0.0,0.0,0.0,0
IDFC,1999-12-20,Bandhan Multi Cap Fund Direct   Growth,1397.0487,Equity,2021-12-02,0.54,Multi Cap,12.453,1000,100,25.06,5.616079723,26.0685483871,0.0,0.0,0.0,0.0,0.0,1.0,365
