AMC Name,AMC Launch Date,Rank,Mutual Fund Name,AUM,Type,Scheme Launch Date,Exit Load,Expense Ratio,Investment Type,NAV,Minimum Investment,Minimum SIP Amount,Total Return,1m_return,1y_return,2y_return,3y_return,4y_return,5y_return,10y_return
ICICI_PRUDENTIAL,1993-10-12T00:00:00.222Z,3.0,ICICI Prudential Innovation Fund Direct   Growth,1912.52600941,Equity,27-Apr-2023,"Exit load of 1%, if redeemed within 12 months.",0.76,Thematic,11.55,5000,100.0,14.5,6.8097014925,,,,,,
BARODABNPPARIBASMUTUALFUND_MF,2004-04-15T00:00:00.708Z,25.0,Baroda BNP Paribas Value Fund Direct   Growth,1550.9563,Equity,07-Jun-2023,"Exit Load for units in excess of 10% of the investment,1% will be charged for redemption within 1 year.",0.33,Value Oriented,10.5455,5000,500.0,6.641,6.0967238069,,,,,,
UTI,2002-11-14T00:00:00.404Z,8.0,UTI NIFTY50 Equal Weight Index Fund Direct   Growth,36.1069,Equity,07-Jun-2023,Nil,,Large Cap,10.3809,5000,500.0,5.111,5.0595208348,,,,,,
SBI,1987-06-29T00:00:00.273Z,1.0,SBI Nifty Next 50 Index Fund Direct   Growth,496.5022,Other,19-May-2021,Exit load of 0.25% if redeemed within 30 days.,0.34,Index,12.1571,5000,500.0,21.943,3.691263754,12.7640096172,14.555326964086,,,,
Invesco,2006-07-24T00:00:00.835Z,16.0,Invesco India Medium Duration Fund Direct   Growth,243.7092,Debt,17-Jul-2021,Nil,0.4,Medium Duration,1095.7816,1000,1000.0,9.62399,0.4681008893,7.024681559,9.468194865068,,,,
KOTAK_MAHINDRA,1994-08-05T00:00:00.679Z,5.0,Kotak Global Innovation FoF Direct   Growth,1174.8988,Other,07-Jul-2021,Exit load of 1% if redeemed within 1 year.,0.35,FoF Overseas/Domestic,8.3552,100,100.0,-15.434,5.5136187256,22.272346086,,,,,
MIRAE_ASSET,2019-04-26T00:00:00.292Z,13.0,Mirae Asset Money Market Fund Direct   Growth,90.03463925,Debt,11-Aug-2021,Nil,0.29,Money Market,1105.7765,5000,1000.0,10.44194,0.5910302321,6.5306665766,,,,,
MIRAE_ASSET,2019-04-26T00:00:00.981Z,13.0,Mirae Asset S&P 500 Top 50 ETF FoF Direct   Growth,437.89584031,Other,22-Sep-2021,Exit load of 0.50% if redeemed within 3 months.,0.08,FoF Overseas/Domestic,11.767,5000,5000.0,17.17,4.2716027409,21.8363314963,,,,,
ICICI_PRUDENTIAL,1993-10-12T00:00:00.636Z,3.0,ICICI Prudential Nifty Smallcap 250 Index Fund Direct   Growth,104.3321749,Other,02-Nov-2021,Nil,0.3,Index,11.5549,100,100.0,14.836,7.3394152397,30.1759318038,,,,,
HDFC,1999-12-10T00:00:00.280Z,2.0,HDFC NIFTY Next 50 Index Fund Direct   Growth,373.1811,Other,03-Nov-2021,Nil,0.3,Index,10.4265,100,100.0,4.586,3.6613408397,12.5863887872,,,,,
ICICI_PRUDENTIAL,1993-10-12T00:00:00.519Z,3.0,ICICI Prudential S&P BSE 500 ETF FOF Direct   Growth,33.86945135,Other,02-Dec-2021,"For units in excess of 10% of the investment, 1% will be charged for redemption within 12 months",0.12,FoF Overseas/Domestic,11.5153,1000,100.0,16.229,5.6905911559,20.2203144394,,,,,
ICICI_PRUDENTIAL,1993-10-12T00:00:00.253Z,3.0,ICICI Prudential Passive Multi Asset FoF Direct   Growth,1037.69540218,Other,13-Jan-2022,Exit load of 1% if redeemed within 12 months.,0.06,FoF Overseas/Domestic,11.6404,1000,100.0,17.125,3.8001719294,18.7940564937,,,,,
BIRLA_SUN_LIFE,1994-12-23T00:00:00.310Z,4.0,Aditya Birla Sun Life Nifty SDL Apr 2027 Index Fund Direct   Growth,4203.9391,Other,28-Jan-2022,Nil,0.2,Index,10.7082,500,500.0,7.136,0.3879237645,7.2539793773,,,,,
ICICI_PRUDENTIAL,1993-10-12T00:00:00.870Z,3.0,ICICI Prudential Strategic Metal and Energy Equity FoF Direct   Growth,94.88640856,Other,03-Feb-2022,Exit load of 1% if redeemed within 1 year.,0.48,FoF Overseas/Domestic,13.287,1000,100.0,36.418,7.3844627943,23.526748524,,,,,
TRUST,2019-10-07T00:00:00.493Z,,TRUSTMF Overnight Fund Direct   Growth,195.05490832,Debt,19-Jan-2022,Nil,0.07,Overnight,1085.3658,1000,1000.0,8.38636,0.5278095934,6.2274152578,,,,,
KOTAK_MAHINDRA,1994-08-05T00:00:00.211Z,5.0,Kotak Manufacture in India Fund Direct   Growth,1223.8955,Equity,22-Feb-2022,"For units in excess of 10% of the investment,1% will be charged for redemption within 365 days",0.52,Sectoral / Thematic,13.154,100,100.0,30.83,6.0382557951,23.1804914791,,,,,
MOTILAL_OSWAL,2009-12-29T00:00:00.809Z,19.0,Motilal Oswal S&P BSE Low Volatility Index Fund Direct   Growth,19.5845,Other,23-Mar-2022,Exit load of 1% if redeemed within 15 days.,0.42,Index,12.6272,500,500.0,25.237,5.1863734861,21.240899938,,,,,
Axis,2009-09-04T00:00:00.450Z,7.0,Axis Nifty Midcap 50 Index Fund Direct   Growth,56.934904,Other,28-Mar-2022,Exit load of 0.25% if redeemed within 7 days.,0.23,Index,12.9163,500,100.0,28.246,6.9028466636,32.8808852785,,,,,
KOTAK_MAHINDRA,1994-08-05T00:00:00.029Z,5.0,Kotak Nifty SDL Jul 2033 Index Fund Direct   Growth,154.427,Debt,15-Feb-2023,Nil,0.2,Target Maturity,10.4975,100,100.0,5.195,0.8784127197,,,,,,
SBI,1987-06-29T00:00:00.525Z,1.0,SBI Dividend Yield Fund Direct   Growth,4468.7258,Equity,14-Mar-2023,"Exit Load for units in excess of 10% of the investment,1% will be charged for redemption within 1 year.",0.78,Thematic-Dividend Yield,11.2938,5000,500.0,13.85,5.2938238721,,,,,,
KOTAK_MAHINDRA,1994-08-05T00:00:00.047Z,5.0,Kotak Silver ETF FoF Direct   Growth,9.9443,Commodities,05-Apr-2023,"Exit load of 0.5%, if redeemed within 30 days.",0.15,Silver,10.038,100,1000.0,3.298,6.672036515,,,,,,
Mahindra Manulife,2016-02-04T00:00:00.518Z,,Mahindra Manulife Small Cap Fund Direct   Growth,871.4586,Equity,12-Dec-2022,Exit load of 1% if redeemed within 3 months,0.46,Small Cap,12.5333,1000,500.0,23.756,6.4357159444,,,,,,
IDFC,1999-12-20T00:00:00.064Z,9.0,Bandhan CRISIL IBX 90:10 SDL Plus Gilt September 2027 Index Fund Direct   Growth,153.3258,Other,24-Nov-2022,Nil,0.15,Index,10.5047,1000,100.0,5.276,0.6510827477,,,,,,
DHFL_PRAMERICA,2010-05-13T00:00:00.714Z,26.0,PGIM India CRISIL IBX Gilt Index   Apr 2028 Fund Direct   Growth,31.0744,Debt,22-Feb-2023,Nil,0.2,Target Maturity,10.3818,5000,1000.0,4.14,0.3526894983,,,,,,
Axis,2009-09-04T00:00:00.219Z,7.0,Axis CRISIL IBX 50:50 Gilt Plus SDL September 2027 Index Fund Direct   Growth,32.8105,Debt,28-Feb-2023,Nil,0.15,Target Maturity,10.388,5000,1000.0,4.016,0.5111753167,,,,,,
HDFC,1999-12-10T00:00:00.986Z,2.0,HDFC Nifty SDL Oct 2026 Index Fund Direct   Growth,181.3941,Debt,24-Feb-2023,Nil,0.2,Target Maturity,10.3775,100,100.0,3.749,0.3336427991,,,,,,
IDFC,1999-12-20T00:00:00.537Z,9.0,Bandhan US Treasury Bond 0 1 year FoF Direct   Growth,101.3758,Debt,28-Mar-2023,"Exit load of 0.10%, if redeemed within 7 days.",0.13,Money Market,10.168,1000,100.0,0.916,0.4139303483,,,,,,
ESCORTS,1996-04-15T00:00:00.028Z,34.0,Quant Dynamic Asset Allocation Fund Direct   Growth,146.17630015,Hybrid,12-Apr-2023,Nil,0.58,Dynamic Asset Allocation,11.1936,5000,1000.0,12.619,7.8829389788,,,,,,
HDFC,1999-12-10T00:00:00.581Z,2.0,HDFC NIFTY Midcap 150 Index Fund Direct   Growth,22.6774,Equity,21-Apr-2023,Nil,0.3,Mid Cap,11.9133,100,100.0,18.277,5.1827939777,,,,,,
ICICI_PRUDENTIAL,1993-10-12T00:00:00.222Z,3.0,ICICI Prudential Innovation Fund Direct   Growth,1912.52600941,Equity,27-Apr-2023,"Exit load of 1%, if redeemed within 12 months.",0.76,Thematic,11.55,5000,100.0,14.5,6.8097014925,,,,,,
BARODABNPPARIBASMUTUALFUND_MF,2004-04-15T00:00:00.708Z,25.0,Baroda BNP Paribas Value Fund Direct   Growth,1550.9563,Equity,07-Jun-2023,"Exit Load for units in excess of 10% of the investment,1% will be charged for redemption within 1 year.",0.33,Value Oriented,10.5455,5000,500.0,6.641,6.0967238069,,,,,,
UTI,2002-11-14T00:00:00.404Z,8.0,UTI NIFTY50 Equal Weight Index Fund Direct   Growth,36.1069,Equity,07-Jun-2023,Nil,,Large Cap,10.3809,5000,500.0,5.111,5.0595208348,,,,,,
HDFC,1999-12-10T00:00:00.422Z,2.0,HDFC S&P BSE 500 Index Fund Direct   Growth,11.9774,Equity,21-Apr-2023,Nil,0.3,Flexi Cap,11.315,100,100.0,14.415,5.6658662726,,,,,,
BARODABNPPARIBASMUTUALFUND_MF,2004-04-15T00:00:00.931Z,25.0,Baroda BNP Paribas Floater Fund Direct   Growth,69.4319,Debt,26-Apr-2023,Nil,0.24,Floater,10.2536,5000,500.0,2.359,0.9268480265,,,,,,
KOTAK_MAHINDRA,1994-08-05T00:00:00.511Z,5.0,Kotak Nifty 200 Momentum 30 Index Fund Direct   Growth,22.5297,Equity,15-Jun-2023,Nil,0.4,Large Cap,10.305,100,100.0,3.32,3.849633129,,,,,,
ESCORTS,1996-04-15T00:00:00.062Z,34.0,Quant BFSI Fund Direct   Growth,,Equity,20-Jun-2023,Nil,0.58,Sectoral-Banking,10.8214,5000,1000.0,7.785,7.3951555852,,,,,,
Edelweiss,2008-04-30T00:00:00.561Z,15.0,Edelweiss Multi Asset Allocation Fund Direct   Growth,117.7745,Hybrid,23-Jun-2023,"Exit load of 0.1%, if redeemed within 30 days.",0.36,Multi Asset Allocation,10.084,5000,500.0,0.755,0.6583679668,,,,,,
Axis,2009-09-04T00:00:00.173Z,7.0,Axis Nifty IT Index Fund Direct   Growth,,Equity,14-Jul-2023,"Exit load of 0.25%, if redeemed within 7 days.",,Sectoral-Technology,10.0408,5000,1000.0,-0.398,,,,,,,
LIC,1994-04-20T00:00:00.733Z,20.0,LIC MF Long Term Value Fund Direct   Growth,95.7386,Equity,20-Aug-2018,"For units in excess of 10% of the investment,1% will be charged for redemption within 12 months.",1.67,Value,18.47,5000,500.0,13.410194,5.593220339,,,,,,
360 ONE,,,360 ONE FlexiCap Fund Direct   Growth,220.1661608,Equity,30-Jun-2023,"Exit load of 1%, if redeemed within 365 days.",0.9,Flexi Cap,10.0924,1000,1000.0,1.87,,,,,,,
HDFC,1999-12-10T00:00:00.946Z,2.0,HDFC Non Cyclical Consumer Fund Direct   Growth,,Equity,12-Jul-2023,"Exit load of 1%, if redeemed within 1 year.",,Thematic-Consumption,9.89,100,100.0,-0.35,,,,,,,
IDFC,1999-12-20T00:00:00.431Z,9.0,Bandhan Financial Services Fund Direct   Growth,,Equity,28-Jul-2023,"Exit load of 1%, if redeemed within 1 year.",,Sectoral-Banking,9.859,1000,100.0,,,,,,,,
Bajaj Finserv,2021-10-18T00:00:00.353Z,,Bajaj Finserv Liquid Fund Direct   Growth,,Debt,05-Jul-2023,"Exit load of 0.0070% if redeemed within 1 day, 0.0065% if redeemed within 2 days, 0.0060% if redeemed within 3 days, 0.0055% if redeemed within 4 days, 0.0050% if redeemed within 5 days, 0.0045% if redeemed within 6 days.",,Liquid,1005.4204,1000,1000.0,0.39494,,,,,,,
PEERLESS,2009-12-04T00:00:00.871Z,36.0,Navi Overnight Fund Direct   Growth,,Debt,17-Jul-2023,Nil,,Overnigth,10.0316,10,10.0,0.182,,,,,,,
SBI,1987-06-29T00:00:00.427Z,1.0,SBI Magnum Children's Benefit Fund   Investment Plan Direct   Growth,1024.2287,Solution Oriented,29-Sep-2020,"With respect to units not subject to lock-in period and the holding period is less than
3 years: Exit load of 3% if redeemed within 1 year, 2% if redeemed after 1 year but within 2 year, 1% if redeemed after 2 year but within 3 year.",0.99,Children's,29.1991,5000,500.0,191.453,5.4449481373,26.1455560605,50.649733283711,,,,
KOTAK_MAHINDRA,1994-08-05T00:00:00.198Z,5.0,Kotak Nasdaq 100 FOF Direct   Growth,2560.9727,Other,02-Feb-2021,Nil,0.27,FoF Overseas/Domestic,12.9183,100,100.0,28.7,4.0908429175,31.2622389034,13.121973086287,,,,
ESCORTS,1996-04-15T00:00:00.978Z,34.0,Quant Overnight Fund Direct   Growth,74.6372,Debt,05-Dec-2022,Nil,0.11,Overnight,10.4427,5000,1000.0,4.273,0.5671022809,,,,,,
Sundaram,1996-02-26T00:00:00.606Z,17.0,Principal Small Cap Fund Direct   Growth,512.8835,Equity,13-May-2019,"For units in excess of 24% of the investment,1% will be charged for redemption within 365 days",0.73,Small Cap,25.9052,5000,500.0,159.052,4.2043443282,77.311430527,149.80906460945,,,,
Sundaram,1996-02-26T00:00:00.606Z,17.0,Principal Small Cap Fund Direct   Growth,512.8835,Equity,13-May-2019,"For units in excess of 24% of the investment,1% will be charged for redemption within 365 days",0.73,Small Cap,25.9052,5000,500.0,159.052,4.2043443282,77.311430527,149.80906460945,,,,
Samco MF,2021-09-14T00:00:00.912Z,,Samco Overnight Fund Direct   Growth,36.1084,Debt,12-Oct-2022,Nil,0.1,Overnight,1052.4829,5000,500.0,5.10568,0.5244010514,,,,,,
BIRLA_SUN_LIFE,1994-12-23T00:00:00.593Z,4.0,Aditya Birla Sun Life CRISIL IBX AAA   Jun 2023 Index Fund Direct   Growth,1237.4693,Other,22-Feb-2022,Nil,0.1,Index,10.7212,500,500.0,3.43,0.600118662,,,,,,
SBI,1987-06-29T00:00:00.174Z,1.0,SBI Fixed Maturity Plan   Series 5 (92 Days) Direct   Growth,256.5252,Debt,14-May-2019,Nil,0.1,FMP,10.1929,5000,,,,,,,,,
HSBC,2002-05-27T00:00:00.786Z,21.0,HSBC Mid Cap Fund(Ex) Direct   Growth,1082.15872034,Equity,24-Sep-2021,Exit load of 1% if redeemed wihin 1 year.,0.7,Mid Cap,9.6118,5000,500.0,-3.882,0.7167256952,-3.0257170818,,,,,
ITI,2018-05-14T00:00:00.284Z,,ITI Ultra Short Duration Fund Direct   Growth,123.1621,Debt,18-Apr-2021,Nil,0.1,Ultra Short Duration,1115.5981,5000,500.0,11.40534,0.5887046466,6.6609234651,10.477823433365,,,,
Axis,2009-09-04T00:00:00.970Z,7.0,Axis Fixed Term Plan Series 109 (111 Days) Direct   Growth,565.6931,Debt,24-Nov-2021,Nil,,FMP,10.1225,5000,,1.225,0.2972504335,,,,,,
BOI_AXA,2008-03-31T00:00:00.649Z,31.0,Bank of India Bluechip Fund Direct   Growth,114.4006,Equity,29-Jun-2021,"For units in excess of 10% of the investment,1% will be charged for redemption within 365 days",1.41,Large Cap,11.9,5000,1000.0,20.4,5.5214723926,19.8009950249,18.039215686274,,,,
Axis,2009-09-04T00:00:00.395Z,7.0,Axis Floater Fund Direct   Growth,310.1221,Debt,11-Jul-2021,Nil,0.15,Floater,1114.5193,5000,1000.0,11.43437,0.7482180796,7.3521643912,,,,,
Tata,1995-06-30T00:00:00.473Z,14.0,Tata Business Cycle Fund Direct   Growth,1009.69943666,Equity,04-Aug-2021,"Exit Load for units in excess of 12% of the investment,1% will be charged for redemption within 90 days.",0.53,Sectoral / Thematic,13.7312,5000,150.0,38.243,8.0690426122,32.2089820588,,,,,
TRUST,2019-10-07T00:00:00.133Z,,TRUSTMF Short Term Fund Direct   Growth,136.07322532,Debt,06-Aug-2021,Nil,0.23,Short Duration,1099.6342,1000,1000.0,9.94283,0.5598424963,6.7472755823,,,,,
HDFC,1999-12-10T00:00:00.751Z,2.0,HDFC NIFTY50 Equal Weight Index Fund Direct   Growth,678.6619,Other,18-Aug-2021,Nil,0.4,Index,12.6658,100,100.0,28.247,5.1403133378,22.9974680631,,,,,
CANARA_ROBECO,1987-12-19T00:00:00.383Z,18.0,Canara Robeco Value Fund Direct   Growth,880.0629,Equity,03-Sep-2021,Exit load of 1% if redeemed within 365 days.,0.68,Value,13.47,5000,1000.0,36.0,5.8365758755,29.8949379179,,,,,
TRUST,2019-10-07T00:00:00.982Z,,TRUSTMF Liquid Fund Direct   Growth,234.25741239,Debt,08-Apr-2021,"Exit load of 0.0070% if redeemed within 1 day, 0.0065% if redeemed within 2 days, 0.0060% if redeemed within 3 days, 0.0055% if redeemed within 4 days, 0.0050% if redeemed within 5 days, 0.0045% if redeemed within 6 days.",0.1,Liquid,1117.1884,1000,1000.0,11.55158,0.557470823,6.6549550253,10.610132914709,,,,
MAHINDRA,2016-02-04T00:00:00.621Z,28.0,Mahindra Manulife Asia Pacific REITs FoF Direct   Growth,28.7684,Other,20-Oct-2021,"Exit Load for units in excess of 10% of the investment,1% will be charged for redemption within 12 months",0.43,FoF Overseas/Domestic,8.7195,5000,1000.0,-11.089,6.1940877874,-2.9080306637,,,,,
Edelweiss,2008-04-30T00:00:00.213Z,15.0,Edelweiss NIFTY PSU Bond Plus SDL Apr 2027 50:50 Index Direct   Growth,3368.9668,Other,13-Oct-2021,Exit load of 0.15% if redeemed within 30 days.,0.2,Index,10.7557,5000,500.0,7.612,0.5522280674,7.0350809139,,,,,
BIRLA_SUN_LIFE,1994-12-23T00:00:00.870Z,4.0,Aditya Birla Sun Life NASDAQ 100 FOF Direct   Growth,268.2361,Other,01-Nov-2021,Nil,0.34,FoF Overseas/Domestic,10.4829,100,100.0,4.437,3.9857020531,28.2426906689,,,,,
ITI,2018-05-14T00:00:00.593Z,,ITI Pharma and Healthcare Fund Direct   Growth,136.8726,Equity,08-Nov-2021,Exit load of 1% if redeemed within 12 months.,0.43,Sectoral / Thematic,11.3523,5000,500.0,10.47,5.79492238,21.9746488826,,,,,
Edelweiss,2008-04-30T00:00:00.180Z,15.0,Edelweiss NIFTY Large Mid Cap 250 Index Fund Direct   Growth,53.3407,Other,03-Dec-2021,Nil,0.3,Index,11.678,100,100.0,16.932,5.3726232315,23.0125082845,,,,,
DHFL_PRAMERICA,2010-05-13T00:00:00.985Z,26.0,PGIM India Global Select Real Estate Securities FoF Direct   Growth,95.2118,Other,03-Dec-2021,0.5% for redemption within 90 days,1.28,FoF Overseas/Domestic,9.13,5000,1000.0,-7.3,6.5517241379,0.0,,,,,
SBI,1987-06-29T00:00:00.726Z,1.0,SBI CPSE Bond Plus SDL Sep 2026 50:50 Index Fund Direct   Growth,11297.8482,Other,24-Jan-2022,"Exit load of 0.15%, if redeemed within 30 days.",0.21,Index,10.669,5000,0.0,6.659,0.4738309657,6.8096015382,,,,,
Axis,2009-09-04T00:00:00.308Z,7.0,Axis CRISIL IBX 70:30 CPSE Plus SDL April 2025 Index Fund Direct   Growth,585.7933,Other,28-Jan-2022,Nil,0.14,Index,10.6415,5000,1000.0,6.272,0.5925449141,6.6559614613,,,,,
ICICI_PRUDENTIAL,1993-10-12T00:00:00.990Z,3.0,ICICI Prudential Silver ETF FoF Direct   Growth,387.2007141,Other,01-Feb-2022,Exit load of 1% If redeemed within 15 days.,0.09,FoF Overseas/Domestic,11.5291,100,100.0,18.694,6.9816490608,34.2160909142,,,,,
PEERLESS,2009-12-04T00:00:00.115Z,36.0,Navi US Total Stock Market FoF Direct   Growth,706.624708,Other,24-Feb-2022,Nil,0.06,FoF Overseas/Domestic,11.5424,10,10.0,15.902,5.9346123262,20.5830333548,,,,,
Axis,2009-09-04T00:00:00.677Z,7.0,Axis Equity ETFs FoF Direct   Growth,14.560499,Other,24-Feb-2022,Exit load of 1% if redeemed within 15 days.,0.11,FoF Overseas/Domestic,11.7046,5000,1000.0,17.789,4.6920273753,19.4614604462,,,,,
ICICI_PRUDENTIAL,1993-10-12T00:00:00.292Z,3.0,ICICI Prudential Nifty Bank Index Fund Direct   Growth,197.12212309,Other,02-Mar-2022,Nil,0.2,Index,12.6363,1000,1000.0,30.747,5.4453808621,26.869857165,,,,,
SBI,1987-06-29T00:00:00.023Z,1.0,SBI Multicap Fund Direct   Growth,12518.6623,Equity,08-Mar-2022,"For units in excess of 10% of the investment,1% will be charged for redemption within 365 days",0.88,Multi Cap,11.8336,5000,500.0,18.445,4.0195665156,16.6176021739,,,,,
Edelweiss,2008-04-30T00:00:00.658Z,15.0,Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund Direct   Growth,812.8845,Other,10-Mar-2022,Exit load of 0.10% if redeemed within 30 days.,0.2,Index,10.623,5000,500.0,6.096,0.5030076256,6.7428617422,,,,,
Tata,1995-06-30T00:00:00.381Z,14.0,Tata Nifty India Digital ETF FoF Direct   Growth,37.05771458,Other,13-Apr-2022,"Exit Load for units in excess of 12% of the investment,1% will be charged for redemption within 365 days.",0.05,FoF Overseas/Domestic,9.8382,5000,150.0,-1.857,4.2632529481,13.6124745323,,,,,
UNION_KBC,2009-12-30T00:00:00.936Z,27.0,Union Medium Duration Fund Direct   Growth,137.7704,Debt,14-Sep-2020,"Exit load of 1%, if redeemed within 15 days.",0.63,Medium Duration,11.285,1000,1000.0,12.964,0.4606655639,6.4974734143,8.044723728635,,,,
SBI,1987-06-29T00:00:00.726Z,1.0,SBI CPSE Bond Plus SDL Sep 2026 50:50 Index Fund Direct   Growth,11297.8482,Other,24-Jan-2022,"Exit load of 0.15%, if redeemed within 30 days.",0.21,Index,10.669,5000,0.0,6.659,0.4738309657,6.8096015382,,,,,
Axis,2009-09-04T00:00:00.308Z,7.0,Axis CRISIL IBX 70:30 CPSE Plus SDL April 2025 Index Fund Direct   Growth,585.7933,Other,28-Jan-2022,Nil,0.14,Index,10.6415,5000,1000.0,6.272,0.5925449141,6.6559614613,,,,,
ICICI_PRUDENTIAL,1993-10-12T00:00:00.990Z,3.0,ICICI Prudential Silver ETF FoF Direct   Growth,387.2007141,Other,01-Feb-2022,Exit load of 1% If redeemed within 15 days.,0.09,FoF Overseas/Domestic,11.5291,100,100.0,18.694,6.9816490608,34.2160909142,,,,,
PEERLESS,2009-12-04T00:00:00.115Z,36.0,Navi US Total Stock Market FoF Direct   Growth,706.624708,Other,24-Feb-2022,Nil,0.06,FoF Overseas/Domestic,11.5424,10,10.0,15.902,5.9346123262,20.5830333548,,,,,
Axis,2009-09-04T00:00:00.677Z,7.0,Axis Equity ETFs FoF Direct   Growth,14.560499,Other,24-Feb-2022,Exit load of 1% if redeemed within 15 days.,0.11,FoF Overseas/Domestic,11.7046,5000,1000.0,17.789,4.6920273753,19.4614604462,,,,,
ICICI_PRUDENTIAL,1993-10-12T00:00:00.292Z,3.0,ICICI Prudential Nifty Bank Index Fund Direct   Growth,197.12212309,Other,02-Mar-2022,Nil,0.2,Index,12.6363,1000,1000.0,30.747,5.4453808621,26.869857165,,,,,
SBI,1987-06-29T00:00:00.023Z,1.0,SBI Multicap Fund Direct   Growth,12518.6623,Equity,08-Mar-2022,"For units in excess of 10% of the investment,1% will be charged for redemption within 365 days",0.88,Multi Cap,11.8336,5000,500.0,18.445,4.0195665156,16.6176021739,,,,,
Edelweiss,2008-04-30T00:00:00.658Z,15.0,Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund Direct   Growth,812.8845,Other,10-Mar-2022,Exit load of 0.10% if redeemed within 30 days.,0.2,Index,10.623,5000,500.0,6.096,0.5030076256,6.7428617422,,,,,
Tata,1995-06-30T00:00:00.381Z,14.0,Tata Nifty India Digital ETF FoF Direct   Growth,37.05771458,Other,13-Apr-2022,"Exit Load for units in excess of 12% of the investment,1% will be charged for redemption within 365 days.",0.05,FoF Overseas/Domestic,9.8382,5000,150.0,-1.857,4.2632529481,13.6124745323,,,,,
DSP,1996-12-16T00:00:00.677Z,10.0,DSP Nifty SDL Plus G Sec Jun 2028 30:70 Index Fund Direct   Growth,2228.1696,Other,21-Mar-2022,Nil,0.15,Index,10.689,100,100.0,7.166,0.4678110381,7.7868522691,,,,,
BIRLA_SUN_LIFE,1994-12-23T00:00:00.264Z,4.0,Aditya Birla Sun Life CRISIL IBX 60:40 SDL+AAA PSU Apr 2025 Index Fund Direct   Growth,186.3464,Other,30-Mar-2022,Nil,0.21,Index,10.5813,500,500.0,5.687,0.5604293136,6.6866539475,,,,,
NJ,2021-04-20T00:00:00.919Z,,NJ Overnight Fund Direct   Growth,44.521579,Debt,01-Aug-2022,Nil,0.05,Overnight,1062.7123,5000,1000.0,6.12671,0.5282800322,,,,,,
ICICI_PRUDENTIAL,1993-10-12T00:00:00.515Z,3.0,ICICI Prudential Nifty Auto Index Fund Direct   Growth,26.78026545,Other,11-Oct-2022,Nil,0.39,Index,12.2692,1000,1000.0,25.396,7.2778447929,,,,,,
SBI,1987-06-29T00:00:00.107Z,1.0,SBI CRISIL IBX Gilt Index   June 2036 Fund Direct   Growth,2047.845,Other,04-Oct-2022,"Exit load of 0.15%, if redeemed within 30 days.",0.28,Index,10.7914,5000,500.0,8.513,0.5327132243,,,,,,
IDFC,1999-12-20T00:00:00.716Z,9.0,Bandhan Transportation and Logistics Fund Direct   Growth,298.5079,Equity,25-Oct-2022,"Exit load of 1%, if redeemed within 1 year.",0.81,Sectoral / Thematic,12.006,1000,100.0,21.04,6.0544992552,,,,,,
UTI,2002-11-14T00:00:00.460Z,8.0,UTI S&P BSE Sensex Index Fund Direct   Growth,154.6458,Other,31-Jan-2022,Nil,0.2,Index,11.4663,5000,500.0,17.156,6.0225699315,21.8078414656,,,,,
Invesco,2006-07-24T00:00:00.107Z,16.0,Invesco India Flexi Cap Fund Direct   Growth,1029.6927,Equity,14-Feb-2022,"For units in excess of 10% of the investment,1% will be charged for redemption within 365 days",0.47,Flexi Cap,12.12,1000,500.0,21.8,5.0,24.4126659857,,,,,
